[2020-09-18 04:36:40,822][werkzeug][INFO] -  * Running on http://127.0.0.1:8081/ (Press CTRL+C to quit)
[2020-09-18 04:37:09,973][werkzeug][INFO] - 127.0.0.1 - - [18/Sep/2020 04:37:09] "[37mGET /set_filter/identificable/to_check/identificable/no/none/none HTTP/1.1[0m" 200 -
[2020-09-18 04:37:09,981][werkzeug][INFO] - 127.0.0.1 - - [18/Sep/2020 04:37:09] "[37mGET /get_label_value_on_image/identificable/0103_15_07_56_i4981_id276_cn1578064077907896000_thr540.In%20.jpg HTTP/1.1[0m" 200 -
[2020-09-18 04:37:09,983][werkzeug][INFO] - 127.0.0.1 - - [18/Sep/2020 04:37:09] "[37mGET /marked_image/0103_15_07_56_i4981_id276_cn1578064077907896000_thr540.In%20.jpg HTTP/1.1[0m" 200 -
[2020-09-18 04:37:11,491][werkzeug][INFO] - 127.0.0.1 - - [18/Sep/2020 04:37:11] "[37mGET /set_filter/identificable/to_check/identificable/no/none/none HTTP/1.1[0m" 200 -
[2020-09-18 04:37:11,494][werkzeug][INFO] - 127.0.0.1 - - [18/Sep/2020 04:37:11] "[37mGET /get_label_value_on_image/identificable/0103_15_07_56_i4981_id276_cn1578064077907896000_thr540.In%20.jpg HTTP/1.1[0m" 200 -
[2020-09-18 04:37:20,541][werkzeug][INFO] - 127.0.0.1 - - [18/Sep/2020 04:37:20] "[37mGET /set_filter/identificable/to_check/identificable/no/none/%3C00_unident%3E%20or%20%3C01_lowident%3E HTTP/1.1[0m" 200 -
[2020-09-18 04:37:20,544][werkzeug][INFO] - 127.0.0.1 - - [18/Sep/2020 04:37:20] "[37mGET /get_label_value_on_image/identificable/0114_15_59_59_i770552_id32143_tcn-32143_cn1579017600679068000_thr845.Out_different_place.jpg HTTP/1.1[0m" 200 -
[2020-09-18 04:37:20,550][werkzeug][INFO] - 127.0.0.1 - - [18/Sep/2020 04:37:20] "[37mGET /marked_image/0114_15_59_59_i770552_id32143_tcn-32143_cn1579017600679068000_thr845.Out_different_place.jpg HTTP/1.1[0m" 200 -
[2020-09-18 04:37:22,758][werkzeug][INFO] - 127.0.0.1 - - [18/Sep/2020 04:37:22] "[37mGET /get_label_value_on_image/identificable/0115_11_36_26_i1471177_id59993_tcn-59993_cn1579088194375330000_thr812.Sgl_crossing.jpg HTTP/1.1[0m" 200 -
[2020-09-18 04:37:22,776][werkzeug][INFO] - 127.0.0.1 - - [18/Sep/2020 04:37:22] "[37mGET /marked_image/0115_11_36_26_i1471177_id59993_tcn-59993_cn1579088194375330000_thr812.Sgl_crossing.jpg HTTP/1.1[0m" 200 -
[2020-09-18 04:37:24,016][werkzeug][INFO] - 127.0.0.1 - - [18/Sep/2020 04:37:24] "[37mGET /get_label_value_on_image/identificable/0130_15_56_49_i5801170_id299692_tcn-299689_cn1580399825762727000_thr954._.jpg HTTP/1.1[0m" 200 -
