[2020-10-14 02:44:17,050][werkzeug][INFO] -  * Running on http://127.0.0.1:8081/ (Press CTRL+C to quit)
[2020-10-14 02:44:21,709][werkzeug][INFO] - 127.0.0.1 - - [14/Oct/2020 02:44:21] "[37mGET /marked_image/0826__08_23_49__i0515548__gcn1598419423945626__1598419423945626__multy___________.png HTTP/1.1[0m" 200 -
[2020-10-14 02:44:21,790][werkzeug][INFO] - 127.0.0.1 - - [14/Oct/2020 02:44:21] "[37mGET /get_label_value_on_image/person/0826__08_23_49__i0515548__gcn1598419423945626__1598419423945626__multy___________.png HTTP/1.1[0m" 200 -
[2020-10-14 02:44:22,128][werkzeug][INFO] - 127.0.0.1 - - [14/Oct/2020 02:44:22] "[37mGET /marked_image/0826__08_24_01__i0515779__gcn1598419440181830__1598419440181830__multy_____L2____.png HTTP/1.1[0m" 200 -
[2020-10-14 02:44:22,255][werkzeug][INFO] - 127.0.0.1 - - [14/Oct/2020 02:44:22] "[37mGET /get_label_value_on_image/person/0826__08_24_01__i0515779__gcn1598419440181830__1598419440181830__multy_____L2____.png HTTP/1.1[0m" 200 -
[2020-10-14 02:44:22,270][werkzeug][INFO] - 127.0.0.1 - - [14/Oct/2020 02:44:22] "[37mGET /marked_image/0826__08_22_38__i0514133__gcn1598419193172571__1598419357158746__person_____L2____.png HTTP/1.1[0m" 200 -
[2020-10-14 02:44:22,295][werkzeug][INFO] - 127.0.0.1 - - [14/Oct/2020 02:44:22] "[37mGET /marked_image/1122792__0723__15_36_22__________.png HTTP/1.1[0m" 200 -
[2020-10-14 02:44:22,295][werkzeug][INFO] - 127.0.0.1 - - [14/Oct/2020 02:44:22] "[37mGET /marked_image/0187379__0714__09_37_07_PC_______.png HTTP/1.1[0m" 200 -
[2020-10-14 02:44:22,472][werkzeug][INFO] - 127.0.0.1 - - [14/Oct/2020 02:44:22] "[37mGET /marked_image/0826__08_24_05__i0515871__gcn1598419443659229__1598419443659229__multy_____L2____.png HTTP/1.1[0m" 200 -
[2020-10-14 02:44:22,480][werkzeug][INFO] - 127.0.0.1 - - [14/Oct/2020 02:44:22] "[37mGET /marked_image/O118_ENTRANCE_ONE_2020-07-16-19:24:47.png HTTP/1.1[0m" 200 -
[2020-10-14 02:44:22,559][werkzeug][INFO] - 127.0.0.1 - - [14/Oct/2020 02:44:22] "[37mGET /get_label_value_on_image/person/0826__08_24_05__i0515871__gcn1598419443659229__1598419443659229__multy_____L2____.png HTTP/1.1[0m" 200 -
[2020-10-14 02:44:22,571][werkzeug][INFO] - 127.0.0.1 - - [14/Oct/2020 02:44:22] "[37mGET /marked_image/0810__08_54_24__i1038233__gcn0000001__0000001__wrong_____L2____.png HTTP/1.1[0m" 200 -
[2020-10-14 02:44:22,572][werkzeug][INFO] - 127.0.0.1 - - [14/Oct/2020 02:44:22] "[37mGET /marked_image/0146828__0715__08_04_22_PC_______.png HTTP/1.1[0m" 200 -
[2020-10-14 02:44:22,574][werkzeug][INFO] - 127.0.0.1 - - [14/Oct/2020 02:44:22] "[37mGET /marked_image/0826__08_21_31__i0512740__gcn1598419223764288__1598419289705660__person_____L2____.png HTTP/1.1[0m" 200 -
[2020-10-14 02:44:22,770][werkzeug][INFO] - 127.0.0.1 - - [14/Oct/2020 02:44:22] "[37mGET /marked_image/0826__08_24_27__i0516318__gcn1598419466681901__1598419466681901__person_____L2____.png HTTP/1.1[0m" 200 -
[2020-10-14 02:44:22,925][werkzeug][INFO] - 127.0.0.1 - - [14/Oct/2020 02:44:22] "[37mGET /get_label_value_on_image/person/0826__08_24_27__i0516318__gcn1598419466681901__1598419466681901__person_____L2____.png HTTP/1.1[0m" 200 -
[2020-10-14 02:44:22,934][werkzeug][INFO] - 127.0.0.1 - - [14/Oct/2020 02:44:22] "[37mGET /marked_image/0827__23_07_26__i0681412__gcn1598551937639693__1598558845420556__person_____L2____.png HTTP/1.1[0m" 200 -
[2020-10-14 02:44:22,939][werkzeug][INFO] - 127.0.0.1 - - [14/Oct/2020 02:44:22] "[37mGET /marked_image/0089502__0716__10_04_08_PC_______.png HTTP/1.1[0m" 200 -
[2020-10-14 02:44:22,943][werkzeug][INFO] - 127.0.0.1 - - [14/Oct/2020 02:44:22] "[37mGET /marked_image/0819__09_31_34__i2172031__gcn0138943__0139001__person_____L2____.png HTTP/1.1[0m" 200 -
[2020-10-14 02:44:22,945][werkzeug][INFO] - 127.0.0.1 - - [14/Oct/2020 02:44:22] "[37mGET /marked_image/0023159__0701__11_21_55__________.png HTTP/1.1[0m" 200 -
[2020-10-14 02:44:23,046][werkzeug][INFO] - 127.0.0.1 - - [14/Oct/2020 02:44:23] "[37mGET /marked_image/0826__08_38_35__i0533273__gcn1598420314509994__1598420314509994__multy_____L2____.png HTTP/1.1[0m" 200 -
[2020-10-14 02:44:23,122][werkzeug][INFO] - 127.0.0.1 - - [14/Oct/2020 02:44:23] "[37mGET /get_label_value_on_image/person/0826__08_38_35__i0533273__gcn1598420314509994__1598420314509994__multy_____L2____.png HTTP/1.1[0m" 200 -
[2020-10-14 02:44:23,143][werkzeug][INFO] - 127.0.0.1 - - [14/Oct/2020 02:44:23] "[37mGET /marked_image/0821__09_39_56__i5498788__gcn0509506__0522436__person__P1_L2____.png HTTP/1.1[0m" 200 -
[2020-10-14 02:44:23,149][werkzeug][INFO] - 127.0.0.1 - - [14/Oct/2020 02:44:23] "[37mGET /marked_image/0367919__0711__15_53_49_PC_______.png HTTP/1.1[0m" 200 -
