[2020-09-26 01:36:02,866][werkzeug][INFO] -  * Running on http://127.0.0.1:8081/ (Press CTRL+C to quit)
[2020-09-26 01:36:16,264][werkzeug][INFO] - 127.0.0.1 - - [26/Sep/2020 01:36:16] "[37mGET /marked_image/undefined HTTP/1.1[0m" 200 -
[2020-09-26 01:36:16,266][werkzeug][INFO] - 127.0.0.1 - - [26/Sep/2020 01:36:16] "[37mGET /set_filter/none/all/none/no/none/none/all HTTP/1.1[0m" 200 -
[2020-09-26 01:36:16,316][werkzeug][INFO] - 127.0.0.1 - - [26/Sep/2020 01:36:16] "[37mGET /get_label_value_on_image/none/0923__08_34_38__i0641646__gcn0005039__0005039__multy_____L2____.png HTTP/1.1[0m" 200 -
[2020-09-26 01:36:16,333][werkzeug][INFO] - 127.0.0.1 - - [26/Sep/2020 01:36:16] "[37mGET /marked_image/0923__08_34_38__i0641646__gcn0005039__0005039__multy_____L2____.png HTTP/1.1[0m" 200 -
[2020-09-26 01:36:23,818][werkzeug][INFO] - 127.0.0.1 - - [26/Sep/2020 01:36:23] "[37mGET /set_filter/none/all/none/no/none/none/data_carring HTTP/1.1[0m" 200 -
[2020-09-26 01:36:23,822][werkzeug][INFO] - 127.0.0.1 - - [26/Sep/2020 01:36:23] "[37mGET /get_label_value_on_image/none/0923__08_30_18__i0636447__gcn0001507__0001556__person___________.png HTTP/1.1[0m" 200 -
[2020-09-26 01:36:23,823][werkzeug][INFO] - 127.0.0.1 - - [26/Sep/2020 01:36:23] "[37mGET /marked_image/0923__08_30_18__i0636447__gcn0001507__0001556__person___________.png HTTP/1.1[0m" 200 -
[2020-09-26 01:36:27,400][werkzeug][INFO] - 127.0.0.1 - - [26/Sep/2020 01:36:27] "[37mGET /set_filter/none/all/none/yes/none/none/data_carring HTTP/1.1[0m" 200 -
[2020-09-26 01:36:27,409][werkzeug][INFO] - 127.0.0.1 - - [26/Sep/2020 01:36:27] "[37mGET /get_label_value_on_image/none/0923__08_30_18__i0636447__gcn0001507__0001556__person___________.png HTTP/1.1[0m" 200 -
[2020-09-26 01:36:28,537][werkzeug][INFO] - 127.0.0.1 - - [26/Sep/2020 01:36:28] "[37mGET /set_filter/none/all/l_carring/yes/none/none/data_carring HTTP/1.1[0m" 200 -
[2020-09-26 01:36:28,540][werkzeug][INFO] - 127.0.0.1 - - [26/Sep/2020 01:36:28] "[37mGET /get_label_value_on_image/l_carring/0923__08_30_18__i0636447__gcn0001507__0001556__person___________.png HTTP/1.1[0m" 200 -
[2020-09-26 01:36:42,774][werkzeug][INFO] - 127.0.0.1 - - [26/Sep/2020 01:36:42] "[37mGET /set_value/0923__08_30_18__i0636447__gcn0001507__0001556__person___________.png/l_carring/utils HTTP/1.1[0m" 200 -
[2020-09-26 01:36:43,094][werkzeug][INFO] - 127.0.0.1 - - [26/Sep/2020 01:36:43] "[37mGET /get_label_value_on_image/l_carring/0923__08_30_20__i0636471__gcn0001571__0001571__multy_____L2____.png HTTP/1.1[0m" 200 -
[2020-09-26 01:36:43,098][werkzeug][INFO] - 127.0.0.1 - - [26/Sep/2020 01:36:43] "[37mGET /marked_image/0923__08_30_20__i0636471__gcn0001571__0001571__multy_____L2____.png HTTP/1.1[0m" 200 -
[2020-09-26 01:36:43,576][werkzeug][INFO] - 127.0.0.1 - - [26/Sep/2020 01:36:43] "[37mGET /set_value/0923__08_30_20__i0636471__gcn0001571__0001571__multy_____L2____.png/l_carring/utils HTTP/1.1[0m" 200 -
[2020-09-26 01:36:43,781][werkzeug][INFO] - 127.0.0.1 - - [26/Sep/2020 01:36:43] "[37mGET /get_label_value_on_image/l_carring/0923__08_30_20__i0636474__gcn0001571__0001571__multy_____L1____.png HTTP/1.1[0m" 200 -
[2020-09-26 01:36:43,783][werkzeug][INFO] - 127.0.0.1 - - [26/Sep/2020 01:36:43] "[37mGET /marked_image/0923__08_30_20__i0636474__gcn0001571__0001571__multy_____L1____.png HTTP/1.1[0m" 200 -
[2020-09-26 01:36:44,171][werkzeug][INFO] - 127.0.0.1 - - [26/Sep/2020 01:36:44] "[37mGET /set_value/0923__08_30_20__i0636474__gcn0001571__0001571__multy_____L1____.png/l_carring/utils HTTP/1.1[0m" 200 -
[2020-09-26 01:36:44,341][werkzeug][INFO] - 127.0.0.1 - - [26/Sep/2020 01:36:44] "[37mGET /get_label_value_on_image/l_carring/0923__08_30_24__i0636551__gcn0001507__0001606__person___________.png HTTP/1.1[0m" 200 -
[2020-09-26 01:36:44,348][werkzeug][INFO] - 127.0.0.1 - - [26/Sep/2020 01:36:44] "[37mGET /marked_image/0923__08_30_24__i0636551__gcn0001507__0001606__person___________.png HTTP/1.1[0m" 200 -
[2020-09-26 01:36:44,776][werkzeug][INFO] - 127.0.0.1 - - [26/Sep/2020 01:36:44] "[37mGET /set_value/0923__08_30_24__i0636551__gcn0001507__0001606__person___________.png/l_carring/utils HTTP/1.1[0m" 200 -
[2020-09-26 01:36:44,953][werkzeug][INFO] - 127.0.0.1 - - [26/Sep/2020 01:36:44] "[37mGET /get_label_value_on_image/l_carring/0923__08_30_24__i0636559__gcn0001507__0001631__person_____L1____.png HTTP/1.1[0m" 200 -
[2020-09-26 01:36:44,955][werkzeug][INFO] - 127.0.0.1 - - [26/Sep/2020 01:36:44] "[37mGET /marked_image/0923__08_30_24__i0636559__gcn0001507__0001631__person_____L1____.png HTTP/1.1[0m" 200 -
[2020-09-26 01:36:45,325][werkzeug][INFO] - 127.0.0.1 - - [26/Sep/2020 01:36:45] "[37mGET /set_value/0923__08_30_24__i0636559__gcn0001507__0001631__person_____L1____.png/l_carring/utils HTTP/1.1[0m" 200 -
[2020-09-26 01:36:45,521][werkzeug][INFO] - 127.0.0.1 - - [26/Sep/2020 01:36:45] "[37mGET /get_label_value_on_image/l_carring/0923__08_30_25__i0636574__gcn0001507__0001631__person___________.png HTTP/1.1[0m" 200 -
[2020-09-26 01:36:45,521][werkzeug][INFO] - 127.0.0.1 - - [26/Sep/2020 01:36:45] "[37mGET /marked_image/0923__08_30_25__i0636574__gcn0001507__0001631__person___________.png HTTP/1.1[0m" 200 -
[2020-09-26 01:36:45,918][werkzeug][INFO] - 127.0.0.1 - - [26/Sep/2020 01:36:45] "[37mGET /set_value/0923__08_30_25__i0636574__gcn0001507__0001631__person___________.png/l_carring/utils HTTP/1.1[0m" 200 -
[2020-09-26 01:36:46,177][werkzeug][INFO] - 127.0.0.1 - - [26/Sep/2020 01:36:46] "[37mGET /get_label_value_on_image/l_carring/0923__08_30_38__i0636840__gcn0001507__0001866__person___________.png HTTP/1.1[0m" 200 -
[2020-09-26 01:36:46,183][werkzeug][INFO] - 127.0.0.1 - - [26/Sep/2020 01:36:46] "[37mGET /marked_image/0923__08_30_38__i0636840__gcn0001507__0001866__person___________.png HTTP/1.1[0m" 200 -
[2020-09-26 01:36:46,774][werkzeug][INFO] - 127.0.0.1 - - [26/Sep/2020 01:36:46] "[37mGET /set_value/0923__08_30_38__i0636840__gcn0001507__0001866__person___________.png/l_carring/utils HTTP/1.1[0m" 200 -
[2020-09-26 01:36:46,974][werkzeug][INFO] - 127.0.0.1 - - [26/Sep/2020 01:36:46] "[37mGET /get_label_value_on_image/l_carring/0923__08_31_07__i0637416__gcn0001976__0002157__person___________.png HTTP/1.1[0m" 200 -
[2020-09-26 01:36:46,976][werkzeug][INFO] - 127.0.0.1 - - [26/Sep/2020 01:36:46] "[37mGET /marked_image/0923__08_31_07__i0637416__gcn0001976__0002157__person___________.png HTTP/1.1[0m" 200 -
