[2021-02-27 00:47:04,067][werkzeug][INFO] -  * Running on http://127.0.0.1:8081/ (Press CTRL+C to quit)
[2021-02-27 00:47:13,649][werkzeug][INFO] - 127.0.0.1 - - [27/Feb/2021 00:47:13] "[37mGET /marked_image/undefined HTTP/1.1[0m" 200 -
[2021-02-27 00:47:13,683][werkzeug][INFO] - 127.0.0.1 - - [27/Feb/2021 00:47:13] "[37mGET /set_filter/none/all/none/no/none/none/all HTTP/1.1[0m" 200 -
[2021-02-27 00:47:13,708][werkzeug][INFO] - 127.0.0.1 - - [27/Feb/2021 00:47:13] "[37mGET /get_label_value_on_image/none/0000001__0716__19_24_47__________.png HTTP/1.1[0m" 200 -
[2021-02-27 00:47:13,734][werkzeug][INFO] - 127.0.0.1 - - [27/Feb/2021 00:47:13] "[37mGET /marked_image/0000001__0716__19_24_47__________.png HTTP/1.1[0m" 200 -
[2021-02-27 00:47:33,560][werkzeug][INFO] - 127.0.0.1 - - [27/Feb/2021 00:47:33] "[37mGET /set_filter/none/all/l_carring/no/none/none/all HTTP/1.1[0m" 200 -
[2021-02-27 00:47:33,691][werkzeug][INFO] - 127.0.0.1 - - [27/Feb/2021 00:47:33] "[37mGET /get_label_value_on_image/l_carring/0000001__0716__19_24_47__________.png HTTP/1.1[0m" 200 -
[2021-02-27 00:47:33,728][werkzeug][INFO] - 127.0.0.1 - - [27/Feb/2021 00:47:33] "[37mGET /marked_image/0105_14_16_56_i11825_id2384_cn1578233817880346000_thr617.In_bord%20.jpg HTTP/1.1[0m" 200 -
[2021-02-27 00:47:33,749][werkzeug][INFO] - 127.0.0.1 - - [27/Feb/2021 00:47:33] "[37mGET /marked_image/0424_20_08_25___i1241467_SB________________CR_TP1_ID151013_CAM0_TP1_THR747_CN1587758910497732000_TCN-151013___.png HTTP/1.1[0m" 200 -
[2021-02-27 00:47:33,750][werkzeug][INFO] - 127.0.0.1 - - [27/Feb/2021 00:47:33] "[37mGET /marked_image/2019-12-22%2009-33-06.i_624997.id_3324.cn_1577007188567676000.thr_619.descr_In%20.jpg HTTP/1.1[0m" 200 -
[2021-02-27 00:47:33,751][werkzeug][INFO] - 127.0.0.1 - - [27/Feb/2021 00:47:33] "[37mGET /marked_image/0409_12_29_15___i114664_IB________________CR_TP1_ID29125_CAM0_TP1_THR750_CN1586435358293303000_TCN-29125_MN.png HTTP/1.1[0m" 200 -
[2021-02-27 00:47:33,754][werkzeug][INFO] - 127.0.0.1 - - [27/Feb/2021 00:47:33] "[37mGET /marked_image/0206_21_40_30_i10675445_id427952_tcn-427952_cn1581025271054489000_thr752.Sgl_different_place.jpg HTTP/1.1[0m" 200 -
[2021-02-27 00:47:33,758][werkzeug][INFO] - 127.0.0.1 - - [27/Feb/2021 00:47:33] "[37mGET /marked_image/2019-11-23_13-53-57_i=184845_id=9106_cn=1574517254574988000_thr=960_descr_Out@bord_.jpg HTTP/1.1[0m" 200 -
