[2020-10-14 02:46:01,776][werkzeug][INFO] -  * Running on http://127.0.0.1:8081/ (Press CTRL+C to quit)
[2020-10-14 02:46:08,044][werkzeug][INFO] - 127.0.0.1 - - [14/Oct/2020 02:46:08] "[37mGET /marked_image/0826__09_06_02__i0565483__gcn1598421956572620__1598421956572620__multy_____L2____.png HTTP/1.1[0m" 200 -
[2020-10-14 02:46:08,120][werkzeug][INFO] - 127.0.0.1 - - [14/Oct/2020 02:46:08] "[37mGET /get_label_value_on_image/person/0826__09_06_02__i0565483__gcn1598421956572620__1598421956572620__multy_____L2____.png HTTP/1.1[0m" 200 -
[2020-10-14 02:46:08,142][werkzeug][INFO] - 127.0.0.1 - - [14/Oct/2020 02:46:08] "[37mGET /marked_image/0356556__0716__08_33_43__________.png HTTP/1.1[0m" 200 -
[2020-10-14 02:46:08,142][werkzeug][INFO] - 127.0.0.1 - - [14/Oct/2020 02:46:08] "[37mGET /marked_image/0819__22_00_45__i3070648__gcn0279626__0279801__person___________.png HTTP/1.1[0m" 200 -
[2020-10-14 02:46:08,166][werkzeug][INFO] - 127.0.0.1 - - [14/Oct/2020 02:46:08] "[37mGET /marked_image/0826__09_50_43__i0612622__gcn1598424642340790__1598424642340790__multy_____L2____.png HTTP/1.1[0m" 200 -
[2020-10-14 02:46:08,174][werkzeug][INFO] - 127.0.0.1 - - [14/Oct/2020 02:46:08] "[37mGET /marked_image/1171049__0723__16_16_35__________.png HTTP/1.1[0m" 200 -
[2020-10-14 02:46:08,677][werkzeug][INFO] - 127.0.0.1 - - [14/Oct/2020 02:46:08] "[37mGET /get_label_value_on_image/person/0826__09_06_02__i0565475__gcn1598421959047285__1598421959047285__multy_____L2____.png HTTP/1.1[0m" 200 -
[2020-10-14 02:46:09,816][werkzeug][INFO] - 127.0.0.1 - - [14/Oct/2020 02:46:09] "[37mGET /get_label_value_on_image/person/0826__09_06_02__i0565483__gcn1598421956572620__1598421956572620__multy_____L2____.png HTTP/1.1[0m" 200 -
[2020-10-14 02:46:10,087][werkzeug][INFO] - 127.0.0.1 - - [14/Oct/2020 02:46:10] "[37mGET /marked_image/0826__09_06_07__i0565535__gcn1598421963231890__1598421963231890__multy_____L1____.png HTTP/1.1[0m" 200 -
[2020-10-14 02:46:10,224][werkzeug][INFO] - 127.0.0.1 - - [14/Oct/2020 02:46:10] "[37mGET /get_label_value_on_image/person/0826__09_06_07__i0565535__gcn1598421963231890__1598421963231890__multy_____L1____.png HTTP/1.1[0m" 200 -
[2020-10-14 02:46:10,236][werkzeug][INFO] - 127.0.0.1 - - [14/Oct/2020 02:46:10] "[37mGET /marked_image/0811__21_38_20__i0056992__gcn0000001__0000001__wrong_____L1____.png HTTP/1.1[0m" 200 -
[2020-10-14 02:46:10,241][werkzeug][INFO] - 127.0.0.1 - - [14/Oct/2020 02:46:10] "[37mGET /marked_image/0901__19_42_54__i4418222__gcn1598978569100788__1598978572563188__person__P2_______.png HTTP/1.1[0m" 200 -
[2020-10-14 02:46:10,381][werkzeug][INFO] - 127.0.0.1 - - [14/Oct/2020 02:46:10] "[37mGET /marked_image/0826__09_06_19__i0565711__gcn1598421971426070__1598421971426070__multy___________.png HTTP/1.1[0m" 200 -
[2020-10-14 02:46:10,460][werkzeug][INFO] - 127.0.0.1 - - [14/Oct/2020 02:46:10] "[37mGET /get_label_value_on_image/person/0826__09_06_19__i0565711__gcn1598421971426070__1598421971426070__multy___________.png HTTP/1.1[0m" 200 -
[2020-10-14 02:46:10,474][werkzeug][INFO] - 127.0.0.1 - - [14/Oct/2020 02:46:10] "[37mGET /marked_image/2697385__0724__13_28_50_______END.png HTTP/1.1[0m" 200 -
[2020-10-14 02:46:10,478][werkzeug][INFO] - 127.0.0.1 - - [14/Oct/2020 02:46:10] "[37mGET /marked_image/5681616__0805__08_48_29_PC_______.png HTTP/1.1[0m" 200 -
[2020-10-14 02:46:10,482][werkzeug][INFO] - 127.0.0.1 - - [14/Oct/2020 02:46:10] "[37mGET /marked_image/0829__10_05_27__i2176529__gcn1598684712334258__1598684715733504__person___________.png HTTP/1.1[0m" 200 -
[2020-10-14 02:46:10,495][werkzeug][INFO] - 127.0.0.1 - - [14/Oct/2020 02:46:10] "[37mGET /marked_image/0812__19_01_54__i0163573__gcn1597248112318206__1597248112509673__person_____L1____.png HTTP/1.1[0m" 200 -
[2020-10-14 02:46:10,650][werkzeug][INFO] - 127.0.0.1 - - [14/Oct/2020 02:46:10] "[37mGET /marked_image/0826__09_06_25__i0565834__gcn1598421937706224__1598421983107242__person___________.png HTTP/1.1[0m" 200 -
[2020-10-14 02:46:10,739][werkzeug][INFO] - 127.0.0.1 - - [14/Oct/2020 02:46:10] "[37mGET /get_label_value_on_image/person/0826__09_06_25__i0565834__gcn1598421937706224__1598421983107242__person___________.png HTTP/1.1[0m" 200 -
[2020-10-14 02:46:10,755][werkzeug][INFO] - 127.0.0.1 - - [14/Oct/2020 02:46:10] "[37mGET /marked_image/0813__07_48_01__i0623310__gcn0000001__0000001__wrong___________.png HTTP/1.1[0m" 200 -
[2020-10-14 02:46:10,759][werkzeug][INFO] - 127.0.0.1 - - [14/Oct/2020 02:46:10] "[37mGET /marked_image/0294078__0717__08_34_00_PC_______.png HTTP/1.1[0m" 200 -
[2020-10-14 02:46:10,764][werkzeug][INFO] - 127.0.0.1 - - [14/Oct/2020 02:46:10] "[37mGET /marked_image/0826__11_22_15__i0676575__gcn1598428889277220__1598430127439941__person_____L1____.png HTTP/1.1[0m" 200 -
[2020-10-14 02:46:10,773][werkzeug][INFO] - 127.0.0.1 - - [14/Oct/2020 02:46:10] "[37mGET /marked_image/0312_16_23_20___i128146_SNGL_CLR_TP1_ID68119_CAM0_TP1_THR858_CN1584030206650771000_TCN-68119.png HTTP/1.1[0m" 200 -
[2020-10-14 02:46:10,877][werkzeug][INFO] - 127.0.0.1 - - [14/Oct/2020 02:46:10] "[37mGET /marked_image/0826__09_06_33__i0565897__gcn1598421990725676__1598421990725676__multy_____L2____.png HTTP/1.1[0m" 200 -
[2020-10-14 02:46:10,991][werkzeug][INFO] - 127.0.0.1 - - [14/Oct/2020 02:46:10] "[37mGET /get_label_value_on_image/person/0826__09_06_33__i0565897__gcn1598421990725676__1598421990725676__multy_____L2____.png HTTP/1.1[0m" 200 -
[2020-10-14 02:46:11,010][werkzeug][INFO] - 127.0.0.1 - - [14/Oct/2020 02:46:11] "[37mGET /marked_image/1000464__0723__13_54_23__________.png HTTP/1.1[0m" 200 -
[2020-10-14 02:46:11,014][werkzeug][INFO] - 127.0.0.1 - - [14/Oct/2020 02:46:11] "[37mGET /marked_image/0997090__0723__13_51_35_PC_______.png HTTP/1.1[0m" 200 -
[2020-10-14 02:46:11,018][werkzeug][INFO] - 127.0.0.1 - - [14/Oct/2020 02:46:11] "[37mGET /marked_image/0421_21_05_28___i2232480___________________CR_TP1_ID573861_CAM0_TP1_THR661_CN-573861_TCN-573861___.png HTTP/1.1[0m" 200 -
[2020-10-14 02:46:11,021][werkzeug][INFO] - 127.0.0.1 - - [14/Oct/2020 02:46:11] "[37mGET /marked_image/0827__11_43_59__i0082284__gcn1598516009610804__1598517836366471__person___________.png HTTP/1.1[0m" 200 -
[2020-10-14 02:46:11,024][werkzeug][INFO] - 127.0.0.1 - - [14/Oct/2020 02:46:11] "[37mGET /marked_image/0481390__0731__13_48_22_______END.png HTTP/1.1[0m" 200 -
[2020-10-14 02:46:11,100][werkzeug][INFO] - 127.0.0.1 - - [14/Oct/2020 02:46:11] "[37mGET /marked_image/0826__09_06_33__i0565900__gcn1598421885765030__1598421991066582__person_____L1____.png HTTP/1.1[0m" 200 -
[2020-10-14 02:46:11,175][werkzeug][INFO] - 127.0.0.1 - - [14/Oct/2020 02:46:11] "[37mGET /get_label_value_on_image/person/0826__09_06_33__i0565900__gcn1598421885765030__1598421991066582__person_____L1____.png HTTP/1.1[0m" 200 -
[2020-10-14 02:46:11,190][werkzeug][INFO] - 127.0.0.1 - - [14/Oct/2020 02:46:11] "[37mGET /marked_image/0826__18_41_32__i0975118__gcn1598431690209517__1598456483740248__person__P2_L2____.png HTTP/1.1[0m" 200 -
[2020-10-14 02:46:11,191][werkzeug][INFO] - 127.0.0.1 - - [14/Oct/2020 02:46:11] "[37mGET /marked_image/0764784__0715__16_44_04_PC_______.png HTTP/1.1[0m" 200 -
[2020-10-14 02:46:11,200][werkzeug][INFO] - 127.0.0.1 - - [14/Oct/2020 02:46:11] "[37mGET /marked_image/0908__13_38_26__i0124469__gcn1599557185240051__1599561505510074__person_____L2____.png HTTP/1.1[0m" 200 -
[2020-10-14 02:46:11,202][werkzeug][INFO] - 127.0.0.1 - - [14/Oct/2020 02:46:11] "[37mGET /marked_image/0826__09_47_42__i0609359__gcn1598422003357810__1598424461091536__person_____L2____.png HTTP/1.1[0m" 200 -
[2020-10-14 02:46:11,435][werkzeug][INFO] - 127.0.0.1 - - [14/Oct/2020 02:46:11] "[37mGET /marked_image/0826__09_06_33__i0565907__gcn1598421990725676__1598421990725676__multy_____L2____.png HTTP/1.1[0m" 200 -
[2020-10-14 02:46:11,582][werkzeug][INFO] - 127.0.0.1 - - [14/Oct/2020 02:46:11] "[37mGET /get_label_value_on_image/person/0826__09_06_33__i0565907__gcn1598421990725676__1598421990725676__multy_____L2____.png HTTP/1.1[0m" 200 -
[2020-10-14 02:46:11,596][werkzeug][INFO] - 127.0.0.1 - - [14/Oct/2020 02:46:11] "[37mGET /marked_image/1654103__0722__14_23_46_PC_______.png HTTP/1.1[0m" 200 -
