[2020-09-27 02:07:01,364][werkzeug][INFO] -  * Running on http://127.0.0.1:8081/ (Press CTRL+C to quit)
[2020-09-27 02:07:15,704][werkzeug][INFO] - 127.0.0.1 - - [27/Sep/2020 02:07:15] "[37mGET /set_filter/none/all/none/yes/none/none/data_add_new HTTP/1.1[0m" 200 -
[2020-09-27 02:07:15,710][werkzeug][INFO] - 127.0.0.1 - - [27/Sep/2020 02:07:15] "[37mGET /get_label_value_on_image/none/0922__19_04_27__i0000689__gcn0000102__0000102__person__P2_L1____.png HTTP/1.1[0m" 200 -
[2020-09-27 02:07:24,190][werkzeug][INFO] - 127.0.0.1 - - [27/Sep/2020 02:07:24] "[37mGET /set_filter/none/all/l_carring/yes/none/none/data_add_new HTTP/1.1[0m" 200 -
[2020-09-27 02:07:24,204][werkzeug][INFO] - 127.0.0.1 - - [27/Sep/2020 02:07:24] "[37mGET /get_label_value_on_image/l_carring/0924__12_02_00__i1475435__gcn0178020__0178778__person___________.png HTTP/1.1[0m" 200 -
[2020-09-27 02:07:24,208][werkzeug][INFO] - 127.0.0.1 - - [27/Sep/2020 02:07:24] "[37mGET /marked_image/0924__12_02_00__i1475435__gcn0178020__0178778__person___________.png HTTP/1.1[0m" 200 -
[2020-09-27 02:07:28,920][werkzeug][INFO] - 127.0.0.1 - - [27/Sep/2020 02:07:28] "[37mGET /set_value/0924__12_02_00__i1475435__gcn0178020__0178778__person___________.png/l_carring/utils HTTP/1.1[0m" 200 -
[2020-09-27 02:07:29,314][werkzeug][INFO] - 127.0.0.1 - - [27/Sep/2020 02:07:29] "[37mGET /get_label_value_on_image/l_carring/0924__12_02_01__i1475445__gcn0178020__0178792__person___________.png HTTP/1.1[0m" 200 -
[2020-09-27 02:07:29,316][werkzeug][INFO] - 127.0.0.1 - - [27/Sep/2020 02:07:29] "[37mGET /marked_image/0924__12_02_01__i1475445__gcn0178020__0178792__person___________.png HTTP/1.1[0m" 200 -
[2020-09-27 02:07:30,028][werkzeug][INFO] - 127.0.0.1 - - [27/Sep/2020 02:07:30] "[37mGET /set_value/0924__12_02_01__i1475445__gcn0178020__0178792__person___________.png/l_carring/utils HTTP/1.1[0m" 200 -
[2020-09-27 02:07:30,183][werkzeug][INFO] - 127.0.0.1 - - [27/Sep/2020 02:07:30] "[37mGET /get_label_value_on_image/l_carring/0924__12_03_50__i1476539__gcn0179601__0179601__multy_____L1____.png HTTP/1.1[0m" 200 -
